DATE,TICKET,TYPE,SYMBOL,VOLUME,ENTRY,PRICE,STOPLOSS,TAKEPROFIT,PROFIT,COMMISSION,FEE,SWAP,MAGIC,COMMENT
2025.10.27 16:00:00,203,1,EURJPY,5.00,1,178.15500,177.71200,178.42000,1446.68,0.00,0.00,0.00,0,
2025.10.28 06:00:00,204,0,EURJPY,5.00,0,177.56300,177.12200,178.13400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.28 07:18:02,205,1,EURJPY,5.00,1,177.12200,177.12200,178.13400,-1452.30,0.00,0.00,0.00,0,sl 177.122
2025.10.28 08:00:00,206,0,EURJPY,5.00,0,177.19700,176.67500,177.87600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.28 13:00:00,207,1,EURJPY,5.00,1,177.13300,176.67500,177.87600,-210.72,0.00,0.00,0.00,0,
2025.10.31 06:00:00,208,0,EURJPY,5.00,0,178.19700,177.62100,178.94900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.31 11:00:00,209,1,EURJPY,5.00,1,178.48600,178.19700,178.94900,936.82,0.00,0.00,0.00,0,
2025.11.03 06:00:00,210,0,EURJPY,5.00,0,177.70600,177.13400,178.45300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.03 10:18:28,211,1,EURJPY,5.00,1,177.70600,177.70600,178.45300,0.00,0.00,0.00,0.00,0,sl 177.706
2025.11.06 07:00:00,212,0,EURJPY,5.00,0,177.16800,176.68300,177.79800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.06 12:00:00,213,1,EURJPY,5.00,1,176.98500,176.68300,177.79800,-595.23,0.00,0.00,0.00,0,
2025.11.10 08:00:00,214,0,EURJPY,5.00,0,177.99300,177.40100,178.77000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.10 13:00:00,215,1,EURJPY,5.00,1,178.25000,177.99300,178.77000,833.54,0.00,0.00,0.00,0,
2025.11.11 06:00:00,216,0,EURJPY,5.00,0,178.28500,177.79000,178.92700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.11 11:00:00,217,1,EURJPY,5.00,1,178.37800,177.79000,178.92700,301.21,0.00,0.00,0.00,0,
2025.11.12 06:00:00,218,0,EURJPY,5.00,0,178.70200,178.24400,179.29900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.12 11:00:00,219,1,EURJPY,5.00,1,179.16700,178.70200,179.29900,1502.34,0.00,0.00,0.00,0,
2025.11.13 06:00:00,220,0,EURJPY,5.00,0,179.34600,178.87300,179.96300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.13 11:00:00,221,1,EURJPY,5.00,1,179.67300,179.34600,179.96300,1058.12,0.00,0.00,0.00,0,
2025.11.14 06:00:00,222,0,EURJPY,5.00,0,179.86400,179.28600,180.62400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.14 11:00:00,223,1,EURJPY,5.00,1,179.74200,179.28600,180.62400,-394.68,0.00,0.00,0.00,0,
2025.11.14 11:00:00,224,0,EURJPY,5.00,0,179.75100,179.24300,180.41600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.14 14:40:41,225,1,EURJPY,5.00,1,179.24200,179.24300,180.41600,-1652.14,0.00,0.00,0.00,0,sl 179.243
2025.11.17 06:00:00,226,0,EURJPY,5.00,0,179.46200,178.90800,180.18400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.17 11:00:00,227,1,EURJPY,5.00,1,179.51500,179.46200,180.18400,171.29,0.00,0.00,0.00,0,
2025.11.17 11:00:00,228,0,EURJPY,5.00,0,179.52700,179.07900,180.10800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.17 16:00:00,229,1,EURJPY,5.00,1,179.53500,179.07900,180.10800,25.82,0.00,0.00,0.00,0,
2025.11.18 06:00:00,230,0,EURJPY,5.00,0,179.89400,179.44000,180.48700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.18 11:00:00,231,1,EURJPY,5.00,1,179.82500,179.44000,180.48700,-222.40,0.00,0.00,0.00,0,
2025.11.18 11:00:00,232,0,EURJPY,5.00,0,179.83400,179.31000,180.52100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.18 16:00:00,233,1,EURJPY,5.00,1,179.94500,179.83400,180.52100,357.67,0.00,0.00,0.00,0,
2025.11.19 06:00:00,234,0,EURJPY,5.00,0,179.89900,179.38100,180.57500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.19 11:00:00,235,1,EURJPY,5.00,1,180.12500,179.89900,180.57500,726.05,0.00,0.00,0.00,0,
2025.11.19 11:00:00,236,0,EURJPY,5.00,0,180.13600,179.67800,180.73300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.19 12:41:27,237,1,EURJPY,5.00,1,180.73300,180.13600,180.73300,1911.67,0.00,0.00,0.00,0,tp 180.733
2025.11.24 08:00:00,238,0,EURJPY,5.00,0,180.43100,179.91400,181.10900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.24 13:00:00,239,1,EURJPY,5.00,1,180.85700,180.43100,181.10900,1359.18,0.00,0.00,0.00,0,
2025.11.24 13:00:00,240,0,EURJPY,5.00,0,180.86700,180.31500,181.59000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.24 17:41:40,241,1,EURJPY,5.00,1,180.86700,180.86700,181.59000,0.00,0.00,0.00,0.00,0,sl 180.867
2025.11.25 06:00:00,242,0,EURJPY,5.00,0,180.58500,180.06800,181.25800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.25 11:00:00,243,1,EURJPY,5.00,1,180.42000,180.06800,181.25800,-527.18,0.00,0.00,0.00,0,
2025.11.27 07:00:00,244,0,EURJPY,5.00,0,180.99200,180.41400,181.74600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.11.27 12:00:00,245,1,EURJPY,5.00,1,181.02300,180.99200,181.74600,99.13,0.00,0.00,0.00,0,
2025.11.28 06:00:00,246,0,EURJPY,5.00,0,181.09300,180.63300,181.67700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
